# CION rung-to-stamp map -- derived 20260829 from git log, docs/STOA.md, and lotus/LADDER.md
# Columns: waymark<TAB>rung<TAB>one-clock author stamp<TAB>landing commit<TAB>derivation source
# Waymark and rung stay in separate fields so the campaign fixture does not raise its own drift meter.
# CENSUS with '-' keeps an honestly underivable rung number, per the seated campaign.
STOA	153	20260720.202529	5cfb7480b11cbb22bf3551550b3595f86f6a25c2	docs-log
STOA	154	20260720.203108	7927bd8561797b2d4789b6875beec05ff8809383	docs-log
STOA	155	20260720.203525	93e62e86ba56107c03db389a6cf355c977c6eb99	docs-log
STOA	156	20260720.204010	176212513dbaa916ad75b77c67df14f3d51547f0	docs-log
STOA	157	20260720.204459	7156e6278f44e46c23fa5ea0c5cf3905e8ec13a4	docs-log
STOA	158	20260720.204912	592816b3ab5edac0be6d27508c0a08daa1a0c32c	docs-log
STOA	159	20260720.205304	aeaaccc6fba505daa7cb4052d371c55fa2854454	docs-log
STOA	160	20260720.205809	40e53bbc8dd273a11be6b1184b1cf6df71096309	docs-log
STOA	161	20260720.205809	40e53bbc8dd273a11be6b1184b1cf6df71096309	docs-log
STOA	162	20260720.210618	06a69ccb91e68903cda3e555ef61a85ab3188585	docs-log
STOA	163	20260720.210747	76ae977d1e134f8f12a4c0b7125f6dfecc024dc2	docs-log
STOA	164	20260720.210940	56391224719f0638faf4cfe68bc5d2251c169eb4	docs-log
STOA	165	20260720.211115	89e656c1316c31fd5c005a4532a0572f7052bbf9	docs-log
STOA	166	20260720.211248	8c1501b1f15d48f50ae48e6f3ee5f21f3925eabd	docs-log
STOA	167	20260720.211419	935b14fcf6886cfe30873a05b9f3606daf38af9e	docs-log
STOA	168	20260720.211745	da3d8911dafa04f61cd75446d5f2b6e9b5feac7c	docs-log
STOA	169	20260720.212033	91a407d939c50f540a1eb30417a930b69ef3e42f	docs-log
STOA	170	20260720.212240	7e59d8d99865b62b7c5f6f0ce467dd5caf515f09	docs-log
STOA	171	20260720.212424	bfe73760b2062429d10fb9c88e816861b3c04043	docs-log
STOA	172	20260720.212603	4a9ebc9411604b34643f52e7ed84d12eb4bf566c	docs-log
STOA	173	20260720.213033	d5533fb842f645f0d029935feee42d7c7b96cd12	docs-log
STOA	174	20260720.213240	fa8166831a3d9f922c95befdddcd187cffd790ce	docs-log
STOA	175	20260720.214042	0c86071c5e414b267d1d698b37190bb2bc979c6a	docs-log
STOA	176	20260720.215018	20f140588ee2c4b0374122640a992d6c6e3231ee	docs-log
STOA	177	20260720.215018	b469da7761e8893aa3e0d3fe576ae76bc6475d19	head-log
STOA	178	20260721.131113	e67deca6bdbf587e729960d687ddf9556ca5da75	ledger+head-log
STOA	179	20260721.131113	e67deca6bdbf587e729960d687ddf9556ca5da75	docs-log
STOA	180	20260721.133345	2353578ce10fc7dbe8a348c6c0cb528af7856b47	docs-log
STOA	181	20260721.134457	93db43373fe3fdab1210e275e6c63dbd35c5ca0a	docs-log
STOA	182	20260721.135832	fd59f960cf636cdf4040768c04a442c3a0cb13ee	docs-log
STOA	183	20260721.135832	fd59f960cf636cdf4040768c04a442c3a0cb13ee	docs-log
STOA	184	20260721.135832	fd59f960cf636cdf4040768c04a442c3a0cb13ee	docs-log
STOA	185	20260721.140113	f55c6749d9d97fa134b7b1e7a605242b81deebda	docs-log
STOA	186	20260721.141631	9d32075147d324c05f2483146bffff293d899e04	docs-log
STOA	187	20260721.141631	9d32075147d324c05f2483146bffff293d899e04	docs-log
STOA	188	20260721.141631	9d32075147d324c05f2483146bffff293d899e04	docs-log
STOA	189	20260721.141631	9d32075147d324c05f2483146bffff293d899e04	docs-log
STOA	190	20260721.141631	9d32075147d324c05f2483146bffff293d899e04	docs-log
STOA	191	20260721.141938	895f0e18340165d22676cfa1fe58a935036cc0da	docs-log
STOA	192	20260721.142404	56082ec833043125e821057d30539800fa8d63b3	docs-log
STOA	193	20260721.142921	c5d53723bafac93d4ec3a8341137285b77fbe790	docs-log
STOA	194	20260721.142921	c5d53723bafac93d4ec3a8341137285b77fbe790	docs-log
STOA	195	20260721.143113	59eea7c8e6f1da4bc575c6ce57ac56871bcaf7c2	docs-log
STOA	196	20260721.143239	0ebbb89f92d14fe987a01351ff8d23af7eba87ca	docs-log
STOA	197	20260721.143522	e5466a8199c5c19237940ed56c861bd04e1383ac	docs-log
STOA	198	20260721.145145	fa3b78ddadb9688f5f1bfee46f937b2891cd22f5	docs-log
STOA	199A	20260721.150117	64ff8e2e37d287d1370cbe88af3053dc7007045d	docs-log
STOA	200	20260721.150117	64ff8e2e37d287d1370cbe88af3053dc7007045d	docs-log
STOA	201	20260721.150925	1d9700d532a9c50def1815515aff7b2521ef9776	docs-log
STOA	202	20260721.150925	1d9700d532a9c50def1815515aff7b2521ef9776	docs-log
STOA	203	20260721.150925	1d9700d532a9c50def1815515aff7b2521ef9776	docs-log
STOA	204	20260721.150925	1d9700d532a9c50def1815515aff7b2521ef9776	docs-log
STOA	205	20260721.150925	1d9700d532a9c50def1815515aff7b2521ef9776	docs-log
STOA	206	20260721.152724	89678356b37d30710fcd6077e4e9ac7cde4166ce	docs-log
STOA	207	20260721.152724	89678356b37d30710fcd6077e4e9ac7cde4166ce	docs-log
STOA	208	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	209	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	210	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	211	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	212	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	213	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	214	20260721.154901	8c09b1cb296376b542ebd82f23246a020469b53b	docs-log
STOA	215	20260722.130326	d62415884ddf73ac0c58d0327ac553e7960db00d	docs-log
STOA	216	20260722.130326	d62415884ddf73ac0c58d0327ac553e7960db00d	docs-log
STOA	217	20260722.130326	d62415884ddf73ac0c58d0327ac553e7960db00d	docs-log
STOA	218	20260722.130326	d62415884ddf73ac0c58d0327ac553e7960db00d	docs-log
STOA	219	20260722.131417	961f1a05e3a722f6b2b00e59c49d299f04777bb3	docs-log
STOA	220	20260722.131417	961f1a05e3a722f6b2b00e59c49d299f04777bb3	docs-log
STOA	221	20260722.131417	961f1a05e3a722f6b2b00e59c49d299f04777bb3	docs-log
STOA	222	20260722.131417	961f1a05e3a722f6b2b00e59c49d299f04777bb3	docs-log
